volume,volume_index,price_per_avocado,type,temperature,temperature_usa,humidity,humidity_usa,precipitation,precipitation_usa,year,season,date,region,longitude,latitude
122728.42,4.66481713167797,1.61,organic,8,0.839811320754717,92.55,79.811320754717,0.45,4.6922641509434,2016,winter,2016-12-18,California,-76.50745,38.3004
128204.63,4.70294370163869,1.64,organic,1.46,3.66943396226415,67.67,79.6449056603774,0,3.38698113207547,2016,winter,2016-12-11,California,-76.50745,38.3004
116895.28,4.62248309015058,1.89,organic,4.55,5.6922641509434,76.16,78.2822641509434,0.87,4.66867924528302,2016,winter,2016-12-04,California,-76.50745,38.3004
111851.52,4.58431628235808,2.04,organic,5.79,6.56094339622642,63.22,74.3637735849057,0,1.33471698113208,2016,autumn,2016-11-27,California,-76.50745,38.3004
107587.14,4.5508188452787,2.1,organic,4.63,5.52679245283019,53.7,64.5588679245283,0,2.94358490566038,2016,autumn,2016-11-20,California,-76.50745,38.3004
122099.57,4.66034140371821,2.13,organic,6.73,10.095471698113201,62.5,63.9171698113208,0,0.592641509433962,2016,autumn,2016-11-13,California,-76.50745,38.3004
119037.25,4.63824487169748,2.37,organic,11.74,13.0050943396226,64.18,68.5218867924528,0,0.961132075471698,2016,autumn,2016-11-06,California,-76.50745,38.3004
96095.1,4.45420828661016,2.49,organic,18.01,16.2015094339623,83.87,77.092641509434,0.1,3.23320754716981,2016,autumn,2016-10-30,California,-76.50745,38.3004
75897.66,4.25589817810616,2.58,organic,12.34,13.878679245283,69.98,63.2947169811321,0,0.329811320754717,2016,autumn,2016-10-23,California,-76.50745,38.3004
95599.25,4.4498098987423,2.02,organic,16.2,18.1518867924528,86.89,76.1398113207547,0.01,4.48339622641509,2016,autumn,2016-10-16,California,-76.50745,38.3004
128966.95,4.70813443219705,1.98,organic,15.35,16.0335849056604,70.1,61.9505660377358,20.12,3.72830188679245,2016,autumn,2016-10-09,California,-76.50745,38.3004
138994.56,4.77396027907148,1.91,organic,21.66,18.0060377358491,75.08,73.0352830188679,0.68,1.38811320754717,2016,autumn,2016-10-02,California,-76.50745,38.3004
123708,4.67174816877805,1.95,organic,19.01,20.5949056603774,62.83,55.8832075471698,0.01,1.3911320754717,2016,autumn,2016-09-25,California,-76.50745,38.3004
139322.81,4.77604193710343,1.84,organic,25.42,23.3745283018868,77.37,67.0971698113208,2.33,3.53735849056604,2016,autumn,2016-09-18,California,-76.50745,38.3004
187617.54,5.04266326575766,1.55,organic,26.13,21.962641509434,57.12,60.9739622641509,0.01,0.951698113207547,2016,autumn,2016-09-11,California,-76.50745,38.3004
178322.37,4.99657830957267,1.65,organic,21.79,21.282641509434,62.4,63.8233962264151,0.87,1.20018867924528,2016,autumn,2016-09-04,California,-76.50745,38.3004
175422.72,4.98175916010617,1.63,organic,26.41,24.7818867924528,69.26,65.2666037735849,0.03,1.52301886792453,2016,summer,2016-08-28,California,-76.50745,38.3004
176650.09,4.98805855059611,1.53,organic,27.46,23.5784905660377,74.64,68.7241509433962,16.77,5.97924528301887,2016,summer,2016-08-21,California,-76.50745,38.3004
208956.81,5.14114075684689,1.47,organic,30.91,26.1405660377358,61.26,67.2192452830189,0.37,5.62924528301887,2016,summer,2016-08-14,California,-76.50745,38.3004
210038.55,5.14588783281846,1.48,organic,27.34,24.3954716981132,54.76,61.8462264150943,0.05,1.95849056603774,2016,summer,2016-08-07,California,-76.50745,38.3004
188494.23,5.04690313295403,1.56,organic,28.07,25.1898113207547,72.21,67.7116981132075,2.66,3.78018867924528,2016,summer,2016-07-31,California,-76.50745,38.3004
185039.68,5.03009204580563,1.56,organic,30.42,26.8737735849057,58.68,59.9620754716981,0.12,2.6922641509434,2016,summer,2016-07-24,California,-76.50745,38.3004
192800.93,5.06747700377409,1.59,organic,27.39,25.0458490566038,63.1,62.5462264150943,1.05,1.57132075471698,2016,summer,2016-07-17,California,-76.50745,38.3004
213417.87,5.16057709939349,1.51,organic,25.95,23.5845283018868,61.86,64.5056603773585,0.16,1.66188679245283,2016,summer,2016-07-10,California,-76.50745,38.3004
209495.6,5.14350792454519,1.58,organic,20.21,22.5258490566038,80.7,64.6349056603774,5.46,3.67452830188679,2016,summer,2016-07-03,California,-76.50745,38.3004
204392.39,5.12086364661647,1.51,organic,22.81,24.9569811320755,58.47,62.0141509433962,0,1.58320754716981,2016,summer,2016-06-26,California,-76.50745,38.3004
196942.94,5.08687757510099,1.57,organic,23.24,23.741320754717,61.27,59.5960377358491,0.09,0.692264150943396,2016,summer,2016-06-19,California,-76.50745,38.3004
192533.95,5.06621367886833,1.5,organic,25.67,22.0633962264151,65.98,66.5464150943396,0.04,1.96452830188679,2016,summer,2016-06-12,California,-76.50745,38.3004
182778.37,5.01893405991278,1.55,organic,23.83,22.3550943396226,90.31,73.6547169811321,6.54,6.86811320754717,2016,summer,2016-06-05,California,-76.50745,38.3004
203163.62,5.11533531720041,1.49,organic,21.68,21.5288679245283,90.42,72.5811320754717,11.32,2.91509433962264,2016,spring,2016-05-29,California,-76.50745,38.3004
211081.29,5.15044298006671,1.37,organic,13.33,16.4420754716981,90.27,72.1437735849057,8.06,1.79490566037736,2016,spring,2016-05-22,California,-76.50745,38.3004
202641.92,5.11297904409054,1.5,organic,11.76,12.7003773584906,59.61,65.6220754716981,0.01,0.848679245283019,2016,spring,2016-05-15,California,-76.50745,38.3004
256669.13,5.33212312413246,1.25,organic,15.31,15.3162264150943,73.32,69.2816981132076,0.05,0.825283018867925,2016,spring,2016-05-08,California,-76.50745,38.3004
225346.56,5.21080751311624,1.24,organic,14.58,15.2533962264151,92.87,78.7618867924528,16.15,6.81396226415094,2016,spring,2016-05-01,California,-76.50745,38.3004
208434.9,5.13884250755608,1.39,organic,12.71,13.9688679245283,54.83,66.0033962264151,0,0.876981132075472,2016,spring,2016-04-24,California,-76.50745,38.3004
187358.5,5.04140707820932,1.39,organic,12.32,14.9616981132075,59.1,63.1781132075472,0.07,1.27452830188679,2016,spring,2016-04-17,California,-76.50745,38.3004
193519.09,5.07086747378059,1.4,organic,4.78,9.0388679245283,57.91,71.3750943396226,0,1.83169811320755,2016,spring,2016-04-10,California,-76.50745,38.3004
206688.54,5.13111450609972,1.39,organic,6.34,9.12905660377358,55.43,62.6947169811321,0.03,1.26622641509434,2016,spring,2016-04-03,California,-76.50745,38.3004
184634.36,5.02810113462896,1.42,organic,10.26,11.651320754717,91.62,81.2703773584906,5.71,5.21867924528302,2016,spring,2016-03-27,California,-76.50745,38.3004
172196.69,4.96501064898043,1.46,organic,4.36,6.68301886792453,86.93,70.6945283018868,3.51,1.82622641509434,2016,spring,2016-03-20,California,-76.50745,38.3004
199915.92,5.10057746956646,1.41,organic,12.25,12.4624528301887,95,83.4890566037736,5.9,7.07641509433962,2016,spring,2016-03-13,California,-76.50745,38.3004
198961.57,5.09619979401304,1.32,organic,3.91,7.24377358490566,81.18,74.707358490566,0.03,2.54094339622642,2016,spring,2016-03-06,California,-76.50745,38.3004
214658.47,5.16591726191313,1.28,organic,6.85,9.24811320754717,83.15,76.7766037735849,0,0.887547169811321,2016,winter,2016-02-28,California,-76.50745,38.3004
161206.07,4.90574879324926,1.43,organic,10.58,9.08528301886792,94.1,82.9854716981132,3.52,1.87792452830189,2016,winter,2016-02-21,California,-76.50745,38.3004
158522.76,4.89072890474282,1.47,organic,-7.06,-0.508679245283019,58.13,71.6975471698113,1.04,1.90018867924528,2016,winter,2016-02-14,California,-76.50745,38.3004
156586.25,4.87974642426814,1.38,organic,1.61,4.67547169811321,83.1,75.2145283018868,0.03,0.43377358490566,2016,winter,2016-02-07,California,-76.50745,38.3004
155319.35,4.87249515080934,1.43,organic,6.6,7.65245283018868,92.74,88.7871698113208,0,1.66849056603774,2016,winter,2016-01-31,California,-76.50745,38.3004
154438.32,4.86742100904734,1.36,organic,-4.83,-0.0839622641509433,92.17,81.6724528301887,0,0.203584905660377,2016,winter,2016-01-24,California,-76.50745,38.3004
125541.88,4.68459206869881,1.45,organic,0.68,1.13830188679245,87.51,80.268679245283,3.16,4.53622641509434,2016,winter,2016-01-17,California,-76.50745,38.3004
138580.98,4.77133117674255,1.33,organic,11.11,3.35301886792453,84.65,83.6503773584906,10.97,7.95056603773585,2016,winter,2016-01-10,California,-76.50745,38.3004
122089.29,4.66026806545641,1.43,organic,3.63,2.59188679245283,78.6,79.9956603773585,0,1.19452830188679,2016,winter,2016-01-03,California,-76.50745,38.3004
160039.02,4.89924406723855,1.71,organic,-6.25,-3.98867924528302,55.47,67.3958490566038,0,0.171132075471698,2017,winter,2017-12-31,California,-76.50745,38.3004
138506.44,4.77085657969778,1.82,organic,4.74,3.00094339622642,77.22,74.4020754716981,0.21,1.23735849056604,2017,winter,2017-12-24,California,-76.50745,38.3004
126089.01,4.68839128758597,1.75,organic,2.53,4.36849056603774,89.9,80.2715094339623,0.01,2.2622641509434,2017,winter,2017-12-17,California,-76.50745,38.3004
125853.18,4.68675552937277,1.89,organic,0.55,2.52415094339623,79.8,67.0709433962264,0.02,0.0892452830188679,2017,winter,2017-12-10,California,-76.50745,38.3004
125973.2,4.68758835352329,1.81,organic,7.94,8.64716981132075,78.92,76.0977358490566,0.12,0.763396226415094,2017,winter,2017-12-03,California,-76.50745,38.3004
115472.08,4.61186604346477,2,organic,7.94,8.44660377358491,67.58,70.9777358490566,0,1.46377358490566,2017,autumn,2017-11-26,California,-76.50745,38.3004
122170.14,4.66084470522767,1.98,organic,10.3,7.33056603773585,65.88,67.0247169811321,1.5,2.65339622641509,2017,autumn,2017-11-19,California,-76.50745,38.3004
122017.93,4.65975882482274,1.99,organic,4.58,7.98698113207547,58.32,75.0958490566038,1.15,1.76433962264151,2017,autumn,2017-11-12,California,-76.50745,38.3004
145735.09,4.81584588135448,1.76,organic,16.1,13.8594339622642,89.91,85.1390566037736,1.19,4.32471698113208,2017,autumn,2017-11-05,California,-76.50745,38.3004
129602.47,4.71244070248483,2.01,organic,16.01,11.0084905660377,96.63,74.5692452830189,42.81,13.328679245283,2017,autumn,2017-10-29,California,-76.50745,38.3004
132184.44,4.72974288379257,2,organic,17.76,17.3011320754717,73.51,67.6432075471698,0,3.41,2017,autumn,2017-10-22,California,-76.50745,38.3004
115255.48,4.61023989648962,2.1,organic,21.01,18.0249056603774,75.22,67.7047169811321,0.15,3.53132075471698,2017,autumn,2017-10-15,California,-76.50745,38.3004
124505.87,4.67735710799599,2.17,organic,24.45,20.3037735849057,85.51,73.8188679245283,0.53,6.95169811320755,2017,autumn,2017-10-08,California,-76.50745,38.3004
132771.77,4.73363617474415,2.08,organic,15.86,16.4541509433962,67.25,61.1066037735849,0.01,2.1277358490566,2017,autumn,2017-10-01,California,-76.50745,38.3004
138458.82,4.77055326225469,2.05,organic,23.98,22.2090566037736,65.14,62.368679245283,0.12,0.946415094339623,2017,autumn,2017-09-24,California,-76.50745,38.3004
152064.59,4.8536191254338,2.18,organic,23.23,21.9281132075472,77.2,68.0954716981132,0.02,0.657735849056604,2017,autumn,2017-09-17,California,-76.50745,38.3004
140337.35,4.78244804165182,2.2,organic,16.79,19.0920754716981,72.27,62.8933962264151,0,10.0433962264151,2017,autumn,2017-09-10,California,-76.50745,38.3004
142391.81,4.79529385015102,2.09,organic,20.65,22.3350943396226,78.68,64.6622641509434,0.4,2.29566037735849,2017,autumn,2017-09-03,California,-76.50745,38.3004
121293.43,4.65457340289469,2.54,organic,21.39,22.7383018867925,67.15,58.2083018867925,0,5.5322641509434,2017,summer,2017-08-27,California,-76.50745,38.3004
140365.99,4.78262827740801,2.37,organic,25.15,24.2581132075472,67.36,62.881886792452804,0.05,0.850377358490566,2017,summer,2017-08-20,California,-76.50745,38.3004
139016.53,4.77409974396819,2.21,organic,24.12,22.9271698113208,68.97,67.9254716981132,0.49,1.29566037735849,2017,summer,2017-08-13,California,-76.50745,38.3004
118098.82,4.631371074332,2.18,organic,23.83,22.4792452830189,57.55,65.708679245283,0.03,2.61528301886792,2017,summer,2017-08-06,California,-76.50745,38.3004
113903.29,4.60002556482724,2.14,organic,22.53,23.0222641509434,61.35,61.838679245283,0,2.03811320754717,2017,summer,2017-07-30,California,-76.50745,38.3004
128480.81,4.70482744622617,2.17,organic,27.71,25.45,76.4,69.0922641509434,10.33,6.91924528301887,2017,summer,2017-07-23,California,-76.50745,38.3004
127255.55,4.69644233890098,2.14,organic,27,24.5111320754717,59.74,65.2098113207547,0.01,1.42716981132075,2017,summer,2017-07-16,California,-76.50745,38.3004
169101.22,4.94867233357775,1.62,organic,25.12,23.9824528301887,59.6,62.1722641509434,0.02,1.47132075471698,2017,summer,2017-07-09,California,-76.50745,38.3004
163970.9,4.92099143841285,1.73,organic,28.1,24.2432075471698,63.2,66.2824528301887,0.4,1.24641509433962,2017,summer,2017-07-02,California,-76.50745,38.3004
167931.62,4.9424288839453,1.66,organic,25.4,22.1356603773585,57.29,63.9818867924528,0.03,1.36792452830189,2017,summer,2017-06-25,California,-76.50745,38.3004
181725.85,5.013698177981,1.78,organic,26.77,24.2039622641509,76.1,72.4043396226415,1.08,3.94641509433962,2017,summer,2017-06-18,California,-76.50745,38.3004
179141.21,5.0007238565305,1.79,organic,26.34,22.2684905660377,62.48,69.4924528301887,0,1.16132075471698,2017,summer,2017-06-11,California,-76.50745,38.3004
206419.24,5.12991757230386,1.64,organic,23.64,20.5577358490566,63.94,72.9181132075472,0,4.7377358490566,2017,summer,2017-06-04,California,-76.50745,38.3004
197588.64,5.08986879460294,1.76,organic,20.03,20.1903773584906,87.18,74.3675471698113,4.38,2.29792452830189,2017,spring,2017-05-28,California,-76.50745,38.3004
183083.69,5.02044783189341,1.78,organic,17.03,18.8401886792453,73.24,69.8237735849057,0.16,5.14377358490566,2017,spring,2017-05-21,California,-76.50745,38.3004
167406.47,4.93961283735409,1.76,organic,17.03,16.1728301886792,70.96,68.3490566037736,0.03,1.55471698113208,2017,spring,2017-05-14,California,-76.50745,38.3004
211442.68,5.15201696570481,1.59,organic,12.67,12.8309433962264,66.38,65.1690566037736,0.27,0.910943396226415,2017,spring,2017-05-07,California,-76.50745,38.3004
199903.62,5.1005211682878,1.61,organic,23.79,16.9335849056604,75.34,74.0175471698113,0.08,5.87849056603774,2017,spring,2017-04-30,California,-76.50745,38.3004
197179.76,5.08797567253658,1.6,organic,12.42,13.1384905660377,75.57,69.7418867924528,1.84,4.10981132075472,2017,spring,2017-04-23,California,-76.50745,38.3004
194263.4,5.07436947017549,1.67,organic,21.56,17.6120754716981,68.06,73.6150943396226,0.03,2.98528301886792,2017,spring,2017-04-16,California,-76.50745,38.3004
186112.1,5.0353408491976,1.63,organic,12.16,12.6807547169811,61.63,64.5615094339623,0,0.162830188679245,2017,spring,2017-04-09,California,-76.50745,38.3004
191988.18,5.06362623186173,1.64,organic,10.28,11.5733962264151,61.82,72.5332075471698,0,2.53037735849057,2017,spring,2017-04-02,California,-76.50745,38.3004
194052.77,5.07337967781731,1.7,organic,11.05,11.6024528301887,90.98,82.297358490566,0.44,3.61566037735849,2017,spring,2017-03-26,California,-76.50745,38.3004
209591.02,5.14392658000846,1.57,organic,5.17,8.48641509433962,78.17,73.2433962264151,3.46,0.583207547169811,2017,spring,2017-03-19,California,-76.50745,38.3004
210400.75,5.1474723841918,1.53,organic,-0.08,3.81245283018868,55.35,66.7901886792453,0,0.91622641509434,2017,spring,2017-03-12,California,-76.50745,38.3004
220712.33,5.19158417850359,1.45,organic,-0.58,5.11169811320755,45.15,69.0018867924528,0,1.47905660377358,2017,spring,2017-03-05,California,-76.50745,38.3004
215699.08,5.1703751893514,1.34,organic,4.88,4.33547169811321,53.69,67.5977358490566,0,0.741320754716981,2017,winter,2017-02-26,California,-76.50745,38.3004
183797.3,5.02397705787242,1.5,organic,12.4,10.3377358490566,77.34,83.6824528301887,0.02,1.87358490566038,2017,winter,2017-02-19,California,-76.50745,38.3004
151754.58,4.85180230110603,1.54,organic,11.33,8.25698113207547,93.51,82.3781132075472,2.12,2.86716981132075,2017,winter,2017-02-12,California,-76.50745,38.3004
169739.8,4.95206475760142,1.36,organic,2.67,5.00943396226415,76.99,82.1079245283019,0,2.72698113207547,2017,winter,2017-02-05,California,-76.50745,38.3004
165225.54,4.92783216244594,1.44,organic,2.76,2.77245283018868,73.67,74.2605660377359,1.06,0.716981132075472,2017,winter,2017-01-29,California,-76.50745,38.3004
136422.97,4.75749720779687,1.53,organic,7.58,8.62698113207547,96.05,89.4483018867924,4.25,9.01754716981132,2017,winter,2017-01-22,California,-76.50745,38.3004
142739.21,4.79744951250413,1.66,organic,2.79,3.73452830188679,79.41,82.6132075471698,0.04,1.2622641509434,2017,winter,2017-01-15,California,-76.50745,38.3004
177777.4,4.99380978028746,1.5,organic,-7.22,-3.02603773584906,59.82,70.8035849056604,0,4.40509433962264,2017,winter,2017-01-08,California,-76.50745,38.3004
164137.04,4.92189999071252,1.46,organic,5.98,4.89415094339623,76.27,83.7675471698113,0.03,2.54792452830189,2017,winter,2017-01-01,California,-76.50745,38.3004
190257.38,5.05537664917465,1.7,organic,3.67,6.30264150943396,73.95,73.2528301886792,0.35,0.612452830188679,2018,spring,2018-03-25,California,-76.50745,38.3004
202790.74,5.11365174996383,1.75,organic,5.46,6.9509433962264104,63.14,70.9405660377358,0.18,1.07433962264151,2018,spring,2018-03-18,California,-76.50745,38.3004
236822.98,5.25692358916384,1.58,organic,3.37,6.19716981132075,70.28,77.7447169811321,0,2.23,2018,spring,2018-03-11,California,-76.50745,38.3004
239135.67,5.26597255197712,1.57,organic,3.96,5.18150943396226,64.29,69.9494339622642,0.26,0.294339622641509,2018,spring,2018-03-04,California,-76.50745,38.3004
179041.72,5.00022107906495,1.82,organic,13.21,8.32188679245283,97.62,79.8716981132075,3.74,7.06245283018868,2018,winter,2018-02-25,California,-76.50745,38.3004
167193.75,4.93846989182099,1.97,organic,4.3,5.80132075471698,79.47,78.3269811320755,0.12,0.931509433962264,2018,winter,2018-02-18,California,-76.50745,38.3004
168311.26,4.94445972107786,1.85,organic,14.2,5.77396226415094,100,83.4616981132075,18.37,7.7522641509434,2018,winter,2018-02-11,California,-76.50745,38.3004
188212.98,5.04554488261803,1.56,organic,1.64,4.47679245283019,92.62,83.7233962264151,18.94,9.64452830188679,2018,winter,2018-02-04,California,-76.50745,38.3004
170998.81,4.9587196711338,1.87,organic,9.24,7.31433962264151,97.75,80.4211320754717,15.08,5.94679245283019,2018,winter,2018-01-28,California,-76.50745,38.3004
181974.98,5.0149399646219,1.69,organic,5.63,6.30792452830189,86.77,85.7079245283019,0,1.27943396226415,2018,winter,2018-01-21,California,-76.50745,38.3004
216681.04,5.17456414777513,1.61,organic,-4.87,-1.76490566037736,52.81,67.4175471698113,0.01,0.136792452830189,2018,winter,2018-01-14,California,-76.50745,38.3004
156341.57,4.87835008950425,1.95,organic,-9.86,-1.48264150943396,60.11,75.9781132075472,0,1.46943396226415,2018,winter,2018-01-07,California,-76.50745,38.3004
